
==========================================================================================================================================

Serpent continuous-energy Monte Carlo code version 1.1.19

Input file:   MOXEUS_00004.se
Date:         Mon Mar 17 15:39:11 2025
Title:        MOXEUS_00004

Random seed:  1742222351

Memory allocated for DATA array:     2749118104 bytes (2621.76 Mb)
1447/1576   385506     Hf-179      72179 721790 178.95    0 8225 (decay data only)
1448/1576   385552    Hf-179m      72279 721791 178.95    0 8225 (decay data only)
1449/1576   385604    Hf-179m      72379 721792 178.95    0 8225 (decay data only)
1450/1576   385656     Hf-180      72180 721800 179.95    0 8225 (decay data only)
1451/1576   385702    Hf-180m      72280 721801 179.95    0 8225 (decay data only)
1452/1576   385759     Hf-181      72181 721810 180.95    0 8225 (decay data only)
1453/1576   385811     Hf-182      72182 721820 181.95    0 8225 (decay data only)
1454/1576   385863    Hf-182m      72282 721821 181.95    0 8225 (decay data only)
1455/1576   385920     Hf-183      72183 721830 182.95    0 8225 (decay data only)
1456/1576   385972     Hf-184      72184 721840 183.96    0 8225 (decay data only)
1457/1576   386024    Hf-184m      72284 721841 183.96    0 8225 (decay data only)
1458/1576   386076     Hf-185      72185 721850 184.96    0 8225 (decay data only)
1459/1576   386128     Hf-186      72186 721860 185.96    0 8225 (decay data only)
1460/1576   386180     Hf-187      72187 721870 186.96    0 8225 (decay data only)
1461/1576   388402    Ta-180m      73280 731801 179.95    0 8225 (decay data only)
1462/1576   388459     Ta-181      73181 731810 180.95    0 8225 (decay data only)
1463/1576   388505     Ta-182      73182 731820 181.95    0 8225 (decay data only)
1464/1576   388557    Ta-182m      73282 731821 181.95    0 8225 (decay data only)
1465/1576   388609    Ta-182m      73382 731822 181.95    0 8225 (decay data only)
1466/1576   388661     Ta-183      73183 731830 182.95    0 8225 (decay data only)
1467/1576   388718     Ta-184      73184 731840 183.95    0 8225 (decay data only)
1468/1576   388770     Ta-185      73185 731850 184.96    0 8225 (decay data only)
1469/1576   388822    Ta-185m      73285 731851 184.96    0 8225 (decay data only)
1470/1576   388874     Ta-186      73186 731860 185.96    0 8225 (decay data only)
1471/1576   388926     Ta-187      73187 731870 186.96    0 8225 (decay data only)
1472/1576   390400      W-180      74180 741800 179.95    0 8225 (decay data only)
1473/1576   390550      W-182      74182 741820 181.95    0 8225 (decay data only)
1474/1576   390596      W-183      74183 741830 182.95    0 8225 (decay data only)
1475/1576   390658     W-183m      74283 741831 182.95    0 8225 (decay data only)
1476/1576   390710      W-184      74184 741840 183.95    0 8225 (decay data only)
1477/1576   390762      W-185      74185 741850 184.95    0 8225 (decay data only)
1478/1576   390866      W-186      74186 741860 185.95    0 8225 (decay data only)
1479/1576   390975      W-187      74187 741870 186.96    0 8225 (decay data only)
1480/1576   393353     Re-185      75185 751850 184.95    0 8225 (decay data only)
1481/1576   393399     Re-186      75186 751860 185.96    0 8225 (decay data only)
1482/1576   393508     Re-187      75187 751870 186.96    0 8225 (decay data only)
1483/1576   395465     Os-186      76186 761860 185.95    0 8225 (decay data only)
1484/1576   395517     Os-187      76187 761870 186.96    0 8225 (decay data only)
1485/1576   407820     Hg-206      80206 802060 205.98    0 8225 (decay data only)
1486/1576   411013     Tl-205      81205 812050 204.97    0 8225 (decay data only)
1487/1576   411059     Tl-206      81206 812060 205.98    0 8225 (decay data only)
1488/1576   411163     Tl-207      81207 812070 206.98    0 8225 (decay data only)
1489/1576   411267     Tl-208      81208 812080 207.98    0 8225 (decay data only)
1490/1576   411319     Tl-209      81209 812090 208.99    0 8225 (decay data only)
1491/1576   411371     Tl-210      81210 812100 209.99    0 8225 (decay data only)
1492/1576   413899     Pb-206      82206 822060 205.97    0 8225 (decay data only)
1493/1576   413945     Pb-207      82207 822070 206.98    0 8225 (decay data only)
1494/1576   414043     Pb-208      82208 822080 207.98    0 8225 (decay data only)
1495/1576   414089     Pb-209      82209 822090 208.98    0 8225 (decay data only)
1496/1576   414141     Pb-210      82210 822100 209.98    0 8225 (decay data only)
1497/1576   414198     Pb-211      82211 822110 210.99    0 8225 (decay data only)
1498/1576   414250     Pb-212      82212 822120 211.99    0 8225 (decay data only)
1499/1576   414354     Pb-214      82214 822140 214.00    0 8225 (decay data only)
1500/1576   417268     Bi-209      83209 832090 208.98    0 8225 (decay data only)
1501/1576   417320     Bi-210      83210 832100 209.98    0 8225 (decay data only)
1502/1576   417429     Bi-211      83211 832110 210.99    0 8225 (decay data only)
1503/1576   417486     Bi-212      83212 832120 211.99    0 8225 (decay data only)
1504/1576   417654     Bi-213      83213 832130 212.99    0 8225 (decay data only)
1505/1576   417711     Bi-214      83214 832140 214.00    0 8225 (decay data only)
1506/1576   417768     Bi-215      83215 832150 215.00    0 8225 (decay data only)
1507/1576   419785     Po-210      84210 842100 209.98    0 8225 (decay data only)
1508/1576   419837     Po-211      84211 842110 210.99    0 8225 (decay data only)
1509/1576   419941     Po-212      84212 842120 211.99    0 8225 (decay data only)
1510/1576   420045     Po-213      84213 842130 212.99    0 8225 (decay data only)
1511/1576   420097     Po-214      84214 842140 214.00    0 8225 (decay data only)
1512/1576   420149     Po-215      84215 842150 215.00    0 8225 (decay data only)
1513/1576   420206     Po-216      84216 842160 216.00    0 8225 (decay data only)
1514/1576   420315     Po-218      84218 842180 218.01    0 8225 (decay data only)
1515/1576   422342     At-215      85215 852150 215.00    0 8225 (decay data only)
1516/1576   422446     At-217      85217 852170 217.01    0 8225 (decay data only)
1517/1576   422503     At-218      85218 852180 218.01    0 8225 (decay data only)
1518/1576   422560     At-219      85219 852190 219.01    0 8225 (decay data only)
1519/1576   424324     Rn-217      86217 862170 217.00    0 8225 (decay data only)
1520/1576   424376     Rn-218      86218 862180 218.01    0 8225 (decay data only)
1521/1576   424428     Rn-219      86219 862190 219.01    0 8225 (decay data only)
1522/1576   424480     Rn-220      86220 862200 220.01    0 8225 (decay data only)
1523/1576   424589     Rn-222      86222 862220 222.02    0 8225 (decay data only)
1524/1576   426613     Fr-221      87221 872210 221.01    0 8225 (decay data only)
1525/1576   426717     Fr-223      87223 872230 223.02    0 8225 (decay data only)
1526/1576   428565     Ra-222      88222 882220 222.02    0 8225 (decay data only)
1527/1576   428617     Ra-223      88223 882230 223.02    0 8225 (decay data only)
1528/1576   428669     Ra-224      88224 882240 224.02    0 8225 (decay data only)
1529/1576   428721     Ra-225      88225 882250 225.02    0 8225 (decay data only)
1530/1576   428773     Ra-226      88226 882260 226.03    0 8225 (decay data only)
1531/1576   428877     Ra-228      88228 882280 228.03    0 8225 (decay data only)
1532/1576   430549     Ac-225      89225 892250 225.02    0 8225 (decay data only)
1533/1576   430663     Ac-227      89227 892270 227.03    0 8225 (decay data only)
1534/1576   430720     Ac-228      89228 892280 228.03    0 8225 (decay data only)
1535/1576   432112     Th-226      90226 902260 226.02    0 8225 (decay data only)
1536/1576   432164     Th-227      90227 902270 227.03    0 8225 (decay data only)
1537/1576   432216     Th-228      90228 902280 228.03    0 8225 (decay data only)
1538/1576   432268     Th-229      90229 902290 229.03    0 8225 (decay data only)
1539/1576   432372     Th-230      90230 902300 230.03    0 8225 (decay data only)
1540/1576   432429     Th-231      90231 902310 231.04    0 8225 (decay data only)
1541/1576   432481     Th-232      90232 902320 232.04    0 8225 (decay data only)
1542/1576   432642     Th-235      90235 902350 235.05    0 8225 (decay data only)
1543/1576   433826     Pa-229      91229 912290 229.03    0 8225 (decay data only)
1544/1576   433945     Pa-231      91231 912310 231.04    0 8225 (decay data only)
1545/1576   434002     Pa-232      91232 912320 232.04    0 8225 (decay data only)
1546/1576   434111     Pa-234      91234 912340 234.04    0 8225 (decay data only)
1547/1576   434163    Pa-234m      91334 912341 234.04    0 8225 (decay data only)
1548/1576   434220     Pa-235      91235 912350 235.05    0 8225 (decay data only)
1549/1576   435239      U-230      92230 922300 230.03    0 8225 (decay data only)
1550/1576   435291      U-231      92231 922310 231.04    0 8225 (decay data only)
1551/1576   435348      U-232      92232 922320 232.04    0 8225 (decay data only)
1552/1576   435571     U-235m      92335 922351 235.04    0 8225 (decay data only)
1553/1576   435945      U-242      92242 922420 242.06    0 8225 (decay data only)
1554/1576   436439     Np-233      93233 932330 233.04    0 8225 (decay data only)
1555/1576   436496     Np-234      93234 932340 234.04    0 8225 (decay data only)
1556/1576   436880     Np-240      93240 932400 240.06    0 8225 (decay data only)
1557/1576   436989     Np-241      93241 932410 241.06    0 8225 (decay data only)
1558/1576   437041     Np-242      93242 932420 242.06    0 8225 (decay data only)
1559/1576   437586     Pu-234      94234 942340 234.04    0 8225 (decay data only)
1560/1576   437643     Pu-235      94235 942350 235.05    0 8225 (decay data only)
1561/1576   438265     Pu-245      94245 942450 245.07    0 8225 (decay data only)
1562/1576   438369     Pu-247      94247 942470 247.07    0 8225 (decay data only)
1563/1576   438827     Am-238      95238 952380 238.05    0 8225 (decay data only)
1564/1576   438879     Am-239      95239 952390 239.05    0 8225 (decay data only)
1565/1576   438936     Am-240      95240 952400 240.06    0 8225 (decay data only)
1566/1576   439169    Am-242m      95442 952422 242.06    0 8225 (decay data only)
1567/1576   439387     Am-245      95245 952450 245.07    0 8225 (decay data only)
1568/1576   439491    Am-246m      95346 952461 246.07    0 8225 (decay data only)
1569/1576   439543     Am-247      95247 952470 247.07    0 8225 (decay data only)
1570/1576   439989     Cm-238      96238 962380 238.05    0 8225 (decay data only)
1571/1576   440046     Cm-239      96239 962390 239.05    0 8225 (decay data only)
1572/1576   440596     Cm-248      96248 962480 248.07    0 8225 (decay data only)
1573/1576   441434     Bk-245      97245 972450 245.07    0 8225 (decay data only)
1574/1576   441491     Bk-246      97246 972460 246.07    0 8225 (decay data only)
1575/1576   441605     Bk-248      97248 972480 248.07    0 8225 (decay data only)
1576/1576   453039   1001.06c   1001.06c  10010   1.01  600 8193 /home/serpent/xs/jeff311/acedata/1001JEF311.ace (  lwj3.11t)

==========================================================================================================================================

Material data (3 materials)

==========================================================================================================================================

Material "clad":

-------------------------------------------------------------------
            a. weight   temp      m. frac      a. frac      a. dens
-------------------------------------------------------------------
 40000.06c   91.21962  600.0  9.79143E-01  9.82150E-01  3.72521E-02
 50000.06c  118.33657  600.0  1.87005E-02  1.44595E-02  5.48436E-04
 26000.06c   55.84675  600.0  1.33902E-03  2.19386E-03  8.32110E-05
 24000.06c   51.99587  600.0  6.23343E-04  1.09693E-03  4.16055E-05
 72000.06c  178.48730  600.0  1.94524E-04  9.97208E-05  3.78232E-06
       sum                    1.00000E+00  1.00000E+00  3.79291E-02
------------------------------------------------------
densities:                    5.76300E+00  3.79291E-02
------------------------------------------------------

Material "water":

-------------------------------------------------------------------
            a. weight   temp      m. frac      a. frac      a. dens
-------------------------------------------------------------------
  1001.06c    1.00783  600.0  1.11909E-01  6.66645E-01  4.78777E-02  (b)
  8016.06c   15.99492  600.0  8.88032E-01  3.33322E-01  2.39389E-02
  5010.06c   10.01294  600.0  1.09515E-05  6.56645E-06  4.71596E-07
  5011.06c   11.00928  600.0  4.84706E-05  2.64325E-05  1.89835E-06
       sum                    1.00000E+00  1.00000E+00  7.18190E-02

Associated S(a,b) libraries:

  lwj3.11t    1.00783    N/A  1.11909E-01  6.66645E-01
------------------------------------------------------
densities:                    7.16000E-01  7.18190E-02
------------------------------------------------------

Material "fuelp1r1":

-------------------------------------------------------------------
            a. weight   temp      m. frac      a. frac      a. dens
-------------------------------------------------------------------
 92235.09c  235.04415  900.0  5.83240E-06  2.18309E-06  1.49735E-07
 92238.09c  238.05078  900.0  8.06660E-01  2.98122E-01  2.04477E-02
 94238.09c  238.04998  900.0  1.76768E-04  6.53296E-05  4.48085E-06
 94239.09c  239.05198  900.0  4.32514E-03  1.59177E-03  1.09177E-04
 94240.09c  240.05378  900.0  3.03919E-03  1.11384E-03  7.63966E-05
 94241.09c  241.05680  900.0  1.53375E-03  5.59768E-04  3.83936E-05
 94242.09c  242.05841  900.0  2.38888E-03  8.68255E-04  5.95522E-05
  8016.09c   15.99492  900.0  1.18434E-01  6.51429E-01  4.46805E-02
 90233.09c  233.04195  900.0  7.46937E-20  2.81983E-20  1.93408E-21
 91233.09c  233.03993  900.0  4.94029E-12  1.86507E-12  1.27922E-13
 92233.09c  233.03993  900.0  7.59230E-11  2.86627E-11  1.96593E-12
 90234.09c  234.04356  900.0  1.16823E-11  4.39141E-12  3.01200E-13
 92234.09c  234.04053  900.0  2.58202E-06  9.70605E-07  6.65722E-08
 93235.09c  235.04415  900.0  3.18109E-12  1.19069E-12  8.16678E-14
 92236.09c  236.04556  900.0  1.89551E-04  7.06485E-05  4.84567E-06
 93236.09c  236.04676  900.0  4.81623E-10  1.79508E-10  1.23121E-11
 94236.09c  236.04576  900.0  9.42373E-12  3.51237E-12  2.40908E-13
 92237.09c  237.04878  900.0  1.97312E-06  7.32299E-07  5.02272E-08
 93237.09c  237.04816  900.0  1.50641E-04  5.59088E-05  3.83470E-06
 94237.09c  237.04836  900.0  3.73274E-10  1.38537E-10  9.50201E-12
 93238.09c  238.05098  900.0  5.63305E-07  2.08184E-07  1.42790E-08
 92239.09c  239.05430  900.0  6.26056E-07  2.30404E-07  1.58031E-08
 93239.09c  239.05258  900.0  9.02744E-05  3.32234E-05  2.27874E-06
 92240.09c  240.05661  900.0  1.76981E-10  6.48615E-11  4.44875E-12
 96240.09c  240.05520  900.0  5.09940E-14  1.86888E-14  1.28184E-15
 92241.09c  241.06034  900.0  6.88507E-16  2.51279E-16  1.72348E-17
 95241.09c  241.05680  900.0  4.38870E-05  1.60173E-05  1.09860E-06
 96241.09c  241.05781  900.0  1.54285E-11  5.63086E-12  3.86212E-13
 95242.09c  242.05942  900.0  1.63448E-07  5.94060E-08  4.07457E-09
 95342.09c  242.05942  900.0  7.40735E-07  2.69225E-07  1.84657E-08
 96242.09c  242.05841  900.0  3.06284E-05  1.11321E-05  7.63534E-07
 94243.09c  243.06203  900.0  5.02370E-07  1.81836E-07  1.24719E-08
 95243.09c  243.06103  900.0  8.51108E-04  3.08066E-04  2.11297E-05
 96243.09c  243.06103  900.0  1.19801E-06  4.33630E-07  2.97420E-08
 94244.09c  244.06465  900.0  8.37666E-07  3.01953E-07  2.07105E-08
 95244.09c  244.06465  900.0  4.03752E-08  1.45540E-08  9.98239E-10
 95344.09c  244.06465  900.0  3.31146E-08  1.19368E-08  8.18725E-10
 96244.09c  244.06263  900.0  9.60403E-04  3.46199E-04  2.37452E-05
 96245.09c  245.06525  900.0  6.93609E-05  2.49004E-05  1.70788E-06
  1001.09c    1.00783  900.0  9.18091E-09  8.01444E-07  5.49697E-08
  1002.09c    2.01410  900.0  5.97686E-09  2.61075E-07  1.79067E-08
  1003.09c    3.01605  900.0  1.05181E-07  3.06813E-06  2.10438E-07
  2003.09c    3.01493  900.0  9.46155E-10  2.76095E-08  1.89369E-09
  2004.09c    4.00258  900.0  2.11435E-06  4.64741E-05  3.18758E-06
  3006.09c    6.01507  900.0  5.19916E-09  7.60441E-08  5.21575E-09
  3007.09c    7.01600  900.0  1.68531E-09  2.11331E-08  1.44948E-09
  4007.09c    7.01476  900.0  0.00000E+00  0.00000E+00  0.00000E+00
  4009.09c    9.01220  900.0  3.09507E-09  3.02144E-08  2.07236E-09
  5010.09c   10.01294  900.0  1.95905E-13  1.72130E-12  1.18062E-13
  7014.09c   14.00307  900.0  2.57708E-12  1.61911E-11  1.11052E-12
  7015.09c   14.99986  900.0  1.06974E-08  6.27431E-08  4.30345E-09
  8017.09c   16.99913  900.0  2.13820E-07  1.10661E-06  7.59007E-08
 28064.09c   63.92818  900.0  1.29405E-11  1.78087E-11  1.22147E-12
 30064.09c   63.92909  900.0  7.14353E-17  9.83078E-17  6.74277E-18
 29065.09c   64.92777  900.0  3.61240E-11  4.89484E-11  3.35729E-12
 31069.09c   68.92571  900.0  1.61794E-09  2.06516E-09  1.41646E-10
 32070.09c   69.92426  900.0  4.76511E-11  5.99541E-11  4.11215E-12
 31071.09c   70.92428  900.0  8.84454E-09  1.09712E-08  7.52497E-10
 32072.09c   71.92209  900.0  2.15598E-08  2.63727E-08  1.80886E-09
 32073.09c   72.92347  900.0  4.56002E-08  5.50140E-08  3.77332E-09
 32074.09c   73.92118  900.0  1.24380E-07  1.48032E-07  1.01533E-08
 33074.09c   73.92395  900.0  4.07404E-15  4.84858E-15  3.32556E-16
 34074.09c   73.92203  900.0  6.03695E-14  7.18484E-14  4.92797E-15
 33075.09c   74.92162  900.0  2.44942E-07  2.87627E-07  1.97279E-08
 32076.09c   75.92141  900.0  5.90607E-07  6.84397E-07  4.69417E-08
 34076.09c   75.91918  900.0  1.86374E-08  2.15977E-08  1.48135E-09
 34077.09c   76.91988  900.0  1.02655E-06  1.17413E-06  8.05318E-08
 34078.09c   77.91735  900.0  4.37222E-06  4.93676E-06  3.38604E-07
 36078.09c   77.92038  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 34079.09c   78.91845  900.0  6.52976E-06  7.27934E-06  4.99278E-07
 35079.09c   78.91835  900.0  3.84376E-09  4.28501E-09  2.93902E-10
 34080.09c   79.91653  900.0  1.75542E-05  1.93250E-05  1.32547E-06
 36080.09c   79.91632  900.0  1.17373E-09  1.29213E-09  8.86253E-11
 35081.09c   80.91631  900.0  2.65674E-05  2.88860E-05  1.98124E-06
 34082.09c   81.91670  900.0  4.22881E-05  4.54171E-05  3.11508E-06
 36082.09c   81.91348  900.0  2.11646E-06  2.27315E-06  1.55912E-07
 36083.09c   82.91407  900.0  2.71136E-05  2.87695E-05  1.97325E-06
 36084.09c   83.91144  900.0  1.33785E-04  1.40269E-04  9.62080E-06
 38084.09c   83.91387  900.0  5.15434E-12  5.40397E-12  3.70650E-13
 36085.09c   84.91254  900.0  2.47330E-05  2.56258E-05  1.75763E-06
 37085.09c   84.91184  900.0  1.07237E-04  1.11109E-04  7.62079E-06
 36086.09c   85.91062  900.0  1.79842E-04  1.84170E-04  1.26319E-05
 37086.09c   85.91123  900.0  2.92558E-08  2.99596E-08  2.05488E-09
 38086.09c   85.90931  900.0  1.26291E-06  1.29332E-06  8.87070E-08
 37087.09c   86.90919  900.0  2.29271E-04  2.32090E-04  1.59187E-05
 38087.09c   86.90889  900.0  1.58155E-08  1.60100E-08  1.09810E-09
 38088.09c   87.90565  900.0  3.13413E-04  3.13671E-04  2.15142E-05
 38089.09c   88.90746  900.0  1.28260E-05  1.26919E-05  8.70518E-07
 39089.09c   88.90575  900.0  4.04410E-04  4.00189E-04  2.74483E-05
 38090.09c   89.90775  900.0  4.59044E-04  4.49190E-04  3.08092E-05
 39090.09c   89.90716  900.0  1.23533E-07  1.20882E-07  8.29111E-09
 40090.09c   89.90473  900.0  3.87387E-05  3.79085E-05  2.60008E-06
 39091.09c   90.90735  900.0  2.18618E-05  2.11573E-05  1.45115E-06
 40091.09c   90.90563  900.0  5.82748E-04  5.63980E-04  3.86825E-05
 40092.09c   91.90501  900.0  7.28353E-04  6.97231E-04  4.78219E-05
 42092.09c   91.90683  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 40093.09c   92.90651  900.0  8.96435E-04  8.48880E-04  5.82233E-05
 41093.09c   92.90319  900.0  2.01839E-10  1.91138E-10  1.31099E-11
 40094.09c   93.90631  900.0  1.04633E-03  9.80272E-04  6.72353E-05
 41094.09c   93.90731  900.0  3.28248E-09  3.07522E-09  2.10925E-10
 42094.09c   93.90509  900.0  1.98441E-08  1.85915E-08  1.27516E-09
 40095.09c   94.90801  900.0  4.68693E-05  4.34470E-05  2.97996E-06
 41095.09c   94.90680  900.0  2.55176E-05  2.36546E-05  1.62243E-06
 42095.09c   94.90589  900.0  9.38989E-04  8.70445E-04  5.97024E-05
 40096.09c   95.90830  900.0  1.20495E-03  1.10532E-03  7.58118E-05
 42096.09c   95.90467  900.0  1.56771E-04  1.43814E-04  9.86395E-06
 44096.09c   95.90790  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 42097.09c   96.90598  900.0  1.25130E-03  1.13602E-03  7.79176E-05
 42098.09c   97.90536  900.0  1.44125E-03  1.29511E-03  8.88294E-05
 44098.09c   97.90506  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 42099.09c   98.90767  900.0  2.70873E-06  2.40941E-06  1.65257E-07
 43099.09c   98.90627  900.0  1.13256E-03  1.00742E-03  6.90975E-05
 44099.09c   98.90595  900.0  5.19027E-08  4.61680E-08  3.16659E-09
 42100.09c   99.90746  900.0  1.66891E-03  1.46963E-03  1.00800E-04
 44100.09c   99.90423  900.0  4.00333E-04  3.52543E-04  2.41803E-05
 44101.09c  100.90584  900.0  1.42501E-03  1.24244E-03  8.52172E-05
 44102.09c  101.90441  900.0  1.77397E-03  1.53154E-03  1.05046E-04
 46102.09c  101.90542  900.0  4.74017E-14  4.09233E-14  2.80686E-15
 44103.09c  102.90400  900.0  4.49596E-05  3.84382E-05  2.63642E-06
 45103.09c  102.90551  900.0  6.30304E-04  5.38871E-04  3.69603E-05
 44104.09c  103.90560  900.0  1.60217E-03  1.35657E-03  9.30449E-05
 46104.09c  103.90359  900.0  1.07378E-03  9.09196E-04  6.23603E-05
 44105.09c  104.90822  900.0  1.86626E-07  1.56508E-07  1.07346E-08
 45105.09c  104.90620  900.0  1.38440E-06  1.16100E-06  7.96313E-08
 46105.09c  104.90116  900.0  1.18588E-03  9.94570E-04  6.82160E-05
 44106.09c  105.90780  900.0  2.82712E-04  2.34849E-04  1.61079E-05
 46106.09c  105.90377  900.0  1.22609E-03  1.01855E-03  6.98610E-05
 48106.09c  105.90982  900.0  1.51080E-17  1.25501E-17  8.60788E-19
 46107.09c  106.90537  900.0  8.49759E-04  6.99310E-04  4.79646E-05
 47107.09c  106.90537  900.0  2.40090E-10  1.97583E-10  1.35519E-11
 46108.09c  107.90395  900.0  6.41279E-04  5.22858E-04  3.58620E-05
 48108.09c  107.90395  900.0  6.97467E-09  5.68670E-09  3.90041E-10
 47109.09c  108.90455  900.0  2.11447E-04  1.70817E-04  1.17160E-05
 46110.09c  109.90514  900.0  2.40991E-04  1.92911E-04  1.32314E-05
 47310.09c  109.90615  900.0  7.85082E-05  6.28444E-05  4.31040E-06
 48110.09c  109.90313  900.0  2.69143E-04  2.15450E-04  1.47774E-05
 47111.09c  110.90574  900.0  8.10499E-07  6.42943E-07  4.40984E-08
 48111.09c  110.90473  900.0  1.31607E-04  1.04401E-04  7.16068E-06
 48112.09c  111.90331  900.0  5.82046E-05  4.57602E-05  3.13862E-06
 50112.09c  111.90533  900.0  1.38474E-13  1.08866E-13  7.46694E-15
 48113.09c  112.89987  900.0  1.12522E-07  8.76833E-08  6.01405E-09
 49113.09c  112.90390  900.0  3.36363E-08  2.62103E-08  1.79772E-09
 50113.09c  112.90491  900.0  7.66813E-15  5.97517E-15  4.09827E-16
 48114.09c  113.90349  900.0  5.10869E-05  3.94590E-05  2.70643E-06
 50114.09c  113.90349  900.0  8.52112E-09  6.58163E-09  4.51423E-10
 48315.09c  114.90610  900.0  2.52067E-08  1.92995E-08  1.32372E-09
 49115.09c  114.90409  900.0  2.75625E-06  2.11036E-06  1.44746E-07
 50115.09c  114.90308  900.0  7.83156E-07  5.99639E-07  4.11283E-08
 48116.09c  115.90468  900.0  1.65876E-05  1.25909E-05  8.63587E-07
 50116.09c  115.90166  900.0  1.45686E-05  1.10586E-05  7.58494E-07
 50117.09c  116.90326  900.0  1.47384E-05  1.10917E-05  7.60762E-07
 50118.09c  117.90184  900.0  1.39335E-05  1.03971E-05  7.13123E-07
 50119.09c  118.90345  900.0  1.26461E-05  9.35700E-06  6.41782E-07
 50120.09c  119.90202  900.0  1.33923E-05  9.82655E-06  6.73987E-07
 52120.09c  119.90001  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 51121.09c  120.90362  900.0  1.31303E-05  9.55454E-06  6.55331E-07
 50122.09c  121.90322  900.0  2.11272E-05  1.52475E-05  1.04580E-06
 52122.09c  121.90322  900.0  2.58941E-06  1.86878E-06  1.28177E-07
 50123.09c  122.90582  900.0  3.26405E-07  2.33646E-07  1.60254E-08
 51123.09c  122.90381  900.0  2.42571E-05  1.73639E-05  1.19096E-06
 52123.09c  122.90482  900.0  3.36212E-08  2.40668E-08  1.65070E-09
 54123.09c  122.90582  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 50124.09c  123.90542  900.0  3.69984E-05  2.62704E-05  1.80185E-06
 51124.09c  123.90642  900.0  1.95989E-07  1.39159E-07  9.54469E-09
 52124.09c  123.90339  900.0  2.82384E-06  2.00507E-06  1.37525E-07
 54124.09c  123.90642  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 50125.09c  124.90802  900.0  1.15160E-07  8.11117E-08  5.56332E-09
 51125.09c  124.90500  900.0  2.13733E-05  1.50544E-05  1.03256E-06
 52125.09c  124.90399  900.0  1.92296E-05  1.35447E-05  9.29006E-07
 50126.09c  125.90761  900.0  7.92373E-05  5.53670E-05  3.79754E-06
 51126.09c  125.90761  900.0  5.01657E-08  3.50533E-08  2.40425E-09
 52126.09c  125.90358  900.0  1.24501E-05  8.69981E-06  5.96706E-07
 54126.09c  125.90458  900.0  1.08489E-09  7.58085E-10  5.19959E-11
 52327.09c  126.90519  900.0  1.67249E-06  1.15947E-06  7.95260E-08
 53127.09c  126.90448  900.0  1.19386E-04  8.27658E-05  5.67677E-06
 52128.09c  127.90477  900.0  2.52044E-04  1.73366E-04  1.18909E-05
 54128.09c  127.90376  900.0  1.96883E-05  1.35425E-05  9.28856E-07
 52329.09c  128.90739  900.0  3.12174E-06  2.13056E-06  1.46131E-07
 53129.09c  128.90496  900.0  3.64672E-04  2.48890E-04  1.70709E-05
 54129.09c  128.90435  900.0  3.22197E-07  2.19901E-07  1.50827E-08
 52130.09c  129.90595  900.0  8.26086E-04  5.59461E-04  3.83726E-05
 53130.09c  129.90697  900.0  3.37608E-08  2.28641E-08  1.56821E-09
 54130.09c  129.90394  900.0  5.68387E-05  3.84942E-05  2.64026E-06
 56130.09c  129.90595  900.0  1.67488E-20  1.13430E-20  7.77999E-22
 53131.09c  130.90655  900.0  6.11472E-06  4.10950E-06  2.81864E-07
 54131.09c  130.90555  900.0  4.89919E-04  3.29261E-04  2.25835E-05
 52132.09c  131.90815  900.0  3.39074E-06  2.26150E-06  1.55113E-07
 54132.09c  131.90412  900.0  2.39355E-03  1.59646E-03  1.09499E-04
 56132.09c  131.90514  900.0  9.15141E-10  6.10379E-10  4.18649E-11
 54133.09c  132.90574  900.0  7.84180E-06  5.19094E-06  3.56038E-07
 55133.09c  132.90574  900.0  1.54760E-03  1.02444E-03  7.02649E-05
 56133.09c  132.90574  900.0  2.02870E-09  1.34291E-09  9.21083E-11
 54134.09c  133.90532  900.0  2.43493E-03  1.59979E-03  1.09727E-04
 55134.09c  133.90734  900.0  3.21323E-04  2.11111E-04  1.44798E-05
 56134.09c  133.90431  900.0  2.94265E-04  1.93338E-04  1.32608E-05
 53135.09c  134.90995  900.0  3.92428E-07  2.55912E-07  1.75526E-08
 54135.09c  134.90692  900.0  1.07304E-07  6.99771E-08  4.79961E-09
 55135.09c  134.90591  900.0  4.98647E-04  3.25189E-04  2.23042E-05
 56135.09c  134.90591  900.0  5.40722E-06  3.52628E-06  2.41862E-07
 54136.09c  135.90752  900.0  4.50242E-03  2.91458E-03  1.99906E-04
 55136.09c  135.90752  900.0  8.43564E-07  5.46070E-07  3.74540E-08
 56136.09c  135.90449  900.0  5.92382E-05  3.83479E-05  2.63022E-06
 58136.09c  135.90752  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 55137.09c  136.90711  900.0  2.15245E-03  1.38319E-03  9.48707E-05
 56137.09c  136.90609  900.0  1.56216E-04  1.00386E-04  6.88535E-06
 56138.09c  137.90467  900.0  2.18826E-03  1.39603E-03  9.57512E-05
 57138.09c  137.90669  900.0  7.10629E-08  4.53348E-08  3.10944E-09
